ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12743320,JF295863,04/16/2022 08:00:00 AM,006XX W 116TH ST,1135,DECEPTIVE PRACTICE,INSURANCE FRAUD,RESIDENCE,false,false,0524,005,34,53,11,1174266,1828228,2022,10/08/2022 04:45:51 PM,41.684053029,-87.63769631,"(41.684053029, -87.63769631)"
12742410,JF294923,06/26/2022 03:30:00 PM,025XX N MILWAUKEE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,false,false,1414,014,32,22,11,1155343,1916744,2022,10/08/2022 04:45:51 PM,41.92735143,-87.704597631,"(41.92735143, -87.704597631)"
12743361,JF296095,06/27/2022 02:17:00 PM,033XX W FLOURNOY ST,2024,NARCOTICS,POSSESS - HEROIN (WHITE),RESIDENCE - YARD (FRONT / BACK),true,false,1134,011,24,27,18,1154269,1896837,2022,10/08/2022 04:45:51 PM,41.872746315,-87.709076443,"(41.872746315, -87.709076443)"
12738019,JF289569,06/12/2022 10:00:00 AM,003XX W DIVERSEY PKWY,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,1934,019,44,6,11,1173363,1918916,2022,10/08/2022 04:45:51 PM,41.932929806,-87.638317188,"(41.932929806, -87.638317188)"
12731709,JF281938,04/01/2022 12:00:00 AM,058XX N KENMORE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,false,false,2022,020,48,77,11,1168188,1938967,2022,10/08/2022 04:45:51 PM,41.988064008,-87.656752921,"(41.988064008, -87.656752921)"
12740415,JF292406,05/03/2022 12:00:00 PM,065XX N DAMEN AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,RESIDENCE,false,false,2412,024,50,2,11,1161769,1943586,2022,10/08/2022 04:45:51 PM,42.000875415,-87.680232892,"(42.000875415, -87.680232892)"
12740129,JF292075,06/23/2022 12:00:00 AM,009XX W ARMITAGE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,false,false,1813,018,43,7,11,1169549,1913487,2022,10/08/2022 04:45:51 PM,41.918116346,-87.652491607,"(41.918116346, -87.652491607)"
12738389,JF289990,06/16/2022 12:00:00 PM,045XX W 46TH ST,1110,DECEPTIVE PRACTICE,BOGUS CHECK,COMMERCIAL / BUSINESS OFFICE,false,false,0815,008,14,57,11,1147098,1873755,2022,10/08/2022 04:45:51 PM,41.809546288,-87.7359941,"(41.809546288, -87.7359941)"
12736656,JF287778,06/16/2022 11:28:00 PM,025XX W IOWA ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,1211,012,26,24,11,1159140,1905902,2022,10/08/2022 04:45:51 PM,41.897522894,-87.690943575,"(41.897522894, -87.690943575)"
12744031,JF296797,06/28/2022 01:52:00 AM,018XX W GARFIELD BLVD,2027,NARCOTICS,POSSESS - CRACK,STREET,true,false,0932,009,16,61,18,1165100,1868208,2022,10/08/2022 04:45:51 PM,41.793962327,-87.670122389,"(41.793962327, -87.670122389)"
12737104,JF288502,06/05/2022 08:00:00 AM,002XX S RACINE AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,APARTMENT,false,false,1231,012,28,28,11,1168426,1899033,2022,10/08/2022 04:45:51 PM,41.878478014,-87.657036174,"(41.878478014, -87.657036174)"
12734095,JF284897,06/18/2022 03:00:00 PM,029XX S STATE ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,CTA BUS,false,false,0133,001,3,35,11,1176755,1885570,2022,10/08/2022 04:45:51 PM,41.841350479,-87.626860911,"(41.841350479, -87.626860911)"
12733282,JF283472,06/15/2022 04:15:00 PM,026XX N LAKEVIEW AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1935,019,43,7,11,1173103,1918042,2022,10/08/2022 04:45:51 PM,41.930537295,-87.639298656,"(41.930537295, -87.639298656)"
12744462,JF297306,06/28/2022 12:35:00 PM,052XX W MADISON ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,BANK,false,false,1522,015,29,25,11,1141642,1899526,2022,10/08/2022 04:45:51 PM,41.880367915,-87.755370011,"(41.880367915, -87.755370011)"
12731704,JF281868,06/15/2022 10:00:00 PM,054XX N BROADWAY,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,NURSING / RETIREMENT HOME,true,false,2013,020,48,77,18,1167328,1936340,2022,10/08/2022 04:45:51 PM,41.980874051,-87.659992014,"(41.980874051, -87.659992014)"
12741247,JF293375,06/25/2022 09:18:00 AM,004XX E 62ND ST,2017,NARCOTICS,MANUFACTURE / DELIVER - CRACK,SIDEWALK,true,false,0313,003,20,42,18,1180091,1863998,2022,10/08/2022 04:45:51 PM,41.78207918,-87.615280509,"(41.78207918, -87.615280509)"
12743237,JF295870,06/27/2022 11:49:00 AM,009XX N CICERO AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),ALLEY,true,false,1531,015,37,25,18,1144188,1905754,2022,10/08/2022 04:45:51 PM,41.897410847,-87.745864682,"(41.897410847, -87.745864682)"
12731427,JF280598,05/16/2022 09:00:00 AM,073XX S WESTERN AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,AUTO / BOAT / RV DEALERSHIP,false,false,0835,008,18,66,11,1161645,1855915,2022,10/08/2022 04:45:51 PM,41.760301083,-87.683132557,"(41.760301083, -87.683132557)"
12740529,JF292569,04/01/2022 12:01:00 AM,033XX S LITUANICA AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0913,009,11,60,11,1170850,1882887,2022,10/08/2022 04:45:51 PM,41.834119327,-87.648608589,"(41.834119327, -87.648608589)"
12743707,JF296376,06/27/2022 01:00:00 PM,027XX N PINE GROVE AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,false,false,1935,019,43,7,11,1172677,1918521,2022,10/08/2022 04:45:51 PM,41.931861142,-87.640849878,"(41.931861142, -87.640849878)"
12741355,JF293567,06/25/2022 12:49:00 PM,058XX W MADISON ST,2027,NARCOTICS,POSSESS - CRACK,PARKING LOT / GARAGE (NON RESIDENTIAL),true,false,1513,015,29,25,18,1137577,1899423,2022,10/08/2022 04:45:51 PM,41.88015942,-87.770298981,"(41.88015942, -87.770298981)"
12739629,JF291202,06/01/2022 09:00:00 AM,041XX S ARCHER AVE,1120,DECEPTIVE PRACTICE,FORGERY,BANK,false,false,0921,009,12,58,10,1157392,1876845,2022,10/08/2022 04:45:51 PM,41.817823101,-87.698153299,"(41.817823101, -87.698153299)"
12744605,JF297441,06/28/2022 02:57:00 PM,012XX N CALIFORNIA AVE,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,true,false,1423,014,26,24,18,1157497,1908330,2022,10/08/2022 04:45:51 PM,41.904219135,-87.696911973,"(41.904219135, -87.696911973)"
12743403,JF296169,05/03/2022 05:00:00 PM,093XX S MANISTEE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0423,004,7,48,11,1196260,1843605,2022,10/08/2022 04:45:51 PM,41.725733479,-87.556676705,"(41.725733479, -87.556676705)"
12744754,JF296930,06/27/2022 06:05:00 PM,046XX N SHERIDAN RD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1914,019,46,3,11,1168786,1930842,2022,10/08/2022 04:45:51 PM,41.965755808,-87.654790161,"(41.965755808, -87.654790161)"
12743951,JF296678,06/27/2022 12:00:00 AM,051XX W MADISON ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,1533,015,28,25,11,1142293,1899542,2022,10/08/2022 04:45:51 PM,41.880399766,-87.752979177,"(41.880399766, -87.752979177)"
12740484,JF292554,05/23/2022 12:00:00 AM,077XX S WABASH AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,false,false,0623,006,6,69,11,1178055,1853673,2022,10/08/2022 04:45:51 PM,41.753792676,-87.623057564,"(41.753792676, -87.623057564)"
12741364,JF293639,06/25/2022 02:00:00 PM,007XX S MICHIGAN AVE,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,HOTEL / MOTEL,false,false,0123,001,4,32,11,1177389,1897003,2022,10/08/2022 04:45:51 PM,41.872709056,-87.624187857,"(41.872709056, -87.624187857)"
12737049,JF288333,06/20/2022 11:05:00 AM,108XX S CALUMET AVE,1195,DECEPTIVE PRACTICE,FINANCIAL EXPLOITATION OF AN ELDERLY OR DISABLED PERSON,RESIDENCE,false,false,0513,005,9,49,11,1180501,1833206,2022,10/08/2022 04:45:51 PM,41.697572939,-87.614720034,"(41.697572939, -87.614720034)"
12743203,JF295871,06/25/2022 12:00:00 PM,004XX S GREEN ST,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,BANK,false,false,1232,012,25,28,11,1170794,1898330,2022,10/08/2022 04:45:51 PM,41.8764974,-87.648362037,"(41.8764974, -87.648362037)"
12731989,JF282268,06/16/2022 02:00:00 PM,017XX N DAMEN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,false,false,1434,014,32,24,11,1162756,1911387,2022,10/08/2022 04:45:51 PM,41.912499075,-87.67750843,"(41.912499075, -87.67750843)"
12732689,JF283096,06/11/2022 09:00:00 AM,028XX W ARTHINGTON ST,1110,DECEPTIVE PRACTICE,BOGUS CHECK,APARTMENT,false,false,1135,011,28,27,11,1157623,1895914,2022,10/08/2022 04:45:51 PM,41.870145914,-87.696787454,"(41.870145914, -87.696787454)"
12737388,JF288832,06/18/2022 07:29:00 PM,043XX S MOZART ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0922,009,15,58,11,1158088,1875739,2022,10/08/2022 04:45:51 PM,41.814773951,-87.69563025,"(41.814773951, -87.69563025)"
12736151,JF287407,06/07/2022 09:00:00 AM,051XX S HARPER AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0234,002,4,41,11,1187157,1871298,2022,10/08/2022 04:45:51 PM,41.801946097,-87.58914335,"(41.801946097, -87.58914335)"
12738342,JF289912,06/17/2022 03:00:00 PM,054XX S MENARD AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,false,false,0811,008,23,56,11,1138629,1867756,2022,10/08/2022 04:45:51 PM,41.793241348,-87.767202476,"(41.793241348, -87.767202476)"
12736329,JF287599,06/20/2022 06:18:00 PM,018XX W ARMITAGE AVE,2022,NARCOTICS,POSSESS - COCAINE,PARKING LOT / GARAGE (NON RESIDENTIAL),true,false,1432,014,32,22,18,1163939,1913344,2022,10/08/2022 04:45:51 PM,41.917844308,-87.673107061,"(41.917844308, -87.673107061)"
12740698,JF291881,01/30/2022 07:30:00 AM,057XX N MENARD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1622,016,45,11,11,1136554,1937729,2022,10/08/2022 04:45:51 PM,41.985293629,-87.773136331,"(41.985293629, -87.773136331)"
12737075,JF288433,05/25/2022 12:01:00 AM,072XX N CALIFORNIA AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,false,false,2411,024,50,2,10,1156444,1948063,2022,10/08/2022 04:45:51 PM,42.013270252,-87.699700734,"(42.013270252, -87.699700734)"
12743874,JF296629,06/27/2022 12:00:00 AM,059XX N WESTERN AVE,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,STREET,true,false,2012,020,40,4,18,1159242,1939470,2022,10/08/2022 04:45:51 PM,41.989633474,-87.689643091,"(41.989633474, -87.689643091)"
12738205,JF289572,06/20/2022 08:00:00 AM,001XX S LAVERGNE AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,APARTMENT,false,false,1533,015,28,25,11,1143280,1899066,2022,10/08/2022 04:45:51 PM,41.879075191,-87.749366861,"(41.879075191, -87.749366861)"
12738359,JF289904,06/22/2022 12:00:00 AM,017XX N MARSHFIELD AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,false,false,1433,014,32,24,10,1165076,1911602,2022,10/08/2022 04:45:51 PM,41.913040053,-87.668979261,"(41.913040053, -87.668979261)"
12735713,JF286767,05/15/2022 01:00:00 PM,050XX N MEADE AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,RESIDENCE,false,false,1622,016,45,11,11,1134538,1933181,2022,10/08/2022 04:45:51 PM,41.972849449,-87.780659072,"(41.972849449, -87.780659072)"
12735767,JF286925,06/18/2022 08:00:00 AM,081XX S LAFLIN ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,0614,006,21,71,11,1167752,1850743,2022,10/08/2022 04:45:51 PM,41.745979558,-87.660898359,"(41.745979558, -87.660898359)"
12740778,JF292873,06/24/2022 08:46:00 PM,005XX N STATE ST,2027,NARCOTICS,POSSESS - CRACK,SIDEWALK,true,false,1834,018,42,8,18,1176280,1903770,2022,10/08/2022 04:45:51 PM,41.891303157,-87.628055281,"(41.891303157, -87.628055281)"
12744834,JF297805,06/28/2022 06:35:00 PM,012XX S KEDVALE AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,true,false,1011,010,24,29,18,1148909,1894217,2022,10/08/2022 04:45:51 PM,41.86566201,-87.728823362,"(41.86566201, -87.728823362)"
12733893,JF284610,06/18/2022 09:30:00 AM,067XX S KEELER AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,RESIDENCE,false,false,0833,008,13,65,11,1149534,1859485,2022,10/08/2022 04:45:51 PM,41.770340383,-87.727428009,"(41.770340383, -87.727428009)"
12733298,JF283000,06/01/2022 10:30:00 AM,017XX N HERMITAGE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1433,014,32,24,11,1164413,1911591,2022,10/08/2022 04:45:51 PM,41.913023935,-87.671415275,"(41.913023935, -87.671415275)"
12743683,JF296487,06/27/2022 06:24:00 PM,031XX W FOSTER AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,STREET,false,false,1712,017,40,13,18,1154614,1934381,2022,10/08/2022 04:45:51 PM,41.975763182,-87.70680264,"(41.975763182, -87.70680264)"
12732335,JF282536,06/16/2022 07:22:00 PM,043XX S CHAMPLAIN AVE,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,RESIDENCE - YARD (FRONT / BACK),true,false,0221,002,4,38,18,1181319,1876411,2022,10/08/2022 04:45:51 PM,41.81611329,-87.610395634,"(41.81611329, -87.610395634)"
12744306,JF297070,06/02/2022 08:00:00 AM,013XX W 14TH ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,RESIDENCE,false,false,1233,012,25,28,11,1167714,1893522,2022,10/08/2022 04:45:51 PM,41.863370754,-87.659809248,"(41.863370754, -87.659809248)"
12736008,JF287235,06/16/2022 12:00:00 AM,083XX S INDIANA AVE,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,RESIDENCE,false,false,0632,006,6,44,11,1179045,1849727,2022,10/08/2022 04:45:51 PM,41.74294191,-87.619549545,"(41.74294191, -87.619549545)"
12737353,JF288771,06/17/2022 07:00:00 PM,052XX S DREXEL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0233,002,5,41,11,1183130,1870603,2022,10/08/2022 04:45:51 PM,41.800133687,-87.603933402,"(41.800133687, -87.603933402)"
12733855,JF284571,06/16/2022 01:00:00 PM,013XX W CHESTNUT ST,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,false,false,1213,012,27,24,10,1167358,1906138,2022,10/08/2022 04:45:51 PM,41.897997676,-87.660753145,"(41.897997676, -87.660753145)"
12744263,JF297072,06/20/2022 12:00:00 PM,058XX W FOSTER AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,RESIDENCE,false,false,1622,016,45,11,11,1136060,1934219,2022,10/08/2022 04:45:51 PM,41.975670735,-87.775037397,"(41.975670735, -87.775037397)"
12735323,JF286302,06/19/2022 08:35:00 PM,026XX W DIVISION ST,1811,NARCOTICS,POSSESS - CANNABIS 30 GRAMS OR LESS,STREET,true,false,1423,014,26,24,18,1158546,1907878,2022,10/08/2022 04:45:51 PM,41.902957389,-87.693071104,"(41.902957389, -87.693071104)"
12739392,JF291177,06/21/2022 12:00:00 AM,025XX W FARWELL AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,RESIDENCE,false,false,2411,024,50,2,11,1158142,1945378,2022,10/08/2022 04:45:51 PM,42.005867867,-87.693526713,"(42.005867867, -87.693526713)"
12741428,JF293577,06/25/2022 12:45:00 PM,054XX S HALSTED ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,TAVERN / LIQUOR STORE,false,false,0934,009,20,61,11,1171892,1868918,2022,10/08/2022 04:45:51 PM,41.795764158,-87.645195709,"(41.795764158, -87.645195709)"
12739508,JF291435,05/10/2022 09:00:00 AM,019XX W OGDEN AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,false,false,1225,012,28,28,11,1163673,1897489,2022,10/08/2022 04:45:51 PM,41.874342594,-87.674531651,"(41.874342594, -87.674531651)"
12739747,JF291397,06/23/2022 04:00:00 PM,037XX N CLARK ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,false,false,1923,019,44,6,11,1167762,1925071,2022,10/08/2022 04:45:51 PM,41.949942156,-87.658722222,"(41.949942156, -87.658722222)"
12734081,JF284845,06/18/2022 03:00:00 PM,007XX N MICHIGAN AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESTAURANT,false,false,1834,018,42,8,11,1177303,1905177,2022,10/08/2022 04:45:51 PM,41.895140898,-87.624255632,"(41.895140898, -87.624255632)"
12739989,JF290824,06/20/2022 05:48:00 AM,021XX S DRAKE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,false,false,1024,010,24,29,11,1153077,1889482,2022,10/08/2022 04:45:51 PM,41.852587067,-87.713647761,"(41.852587067, -87.713647761)"
12734814,JF285539,03/26/2022 03:58:00 PM,042XX N ASHLAND AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,1912,019,47,6,11,1164895,1928207,2022,10/08/2022 04:45:51 PM,41.958608924,-87.669171615,"(41.958608924, -87.669171615)"
12741479,JF293798,06/25/2022 01:42:00 PM,007XX N MICHIGAN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,false,false,1834,018,42,8,11,1177303,1905177,2022,10/08/2022 04:45:51 PM,41.895140898,-87.624255632,"(41.895140898, -87.624255632)"
12744947,JF297945,06/28/2022 10:07:00 PM,045XX W IRVING PARK RD,1811,NARCOTICS,POSSESS - CANNABIS 30 GRAMS OR LESS,STREET,true,false,1731,017,45,16,18,1145091,1926193,2022,10/08/2022 04:45:51 PM,41.953480446,-87.742030368,"(41.953480446, -87.742030368)"
12741298,JF293508,06/25/2022 11:08:00 AM,040XX W MADISON ST,2027,NARCOTICS,POSSESS - CRACK,SIDEWALK,true,false,1115,011,28,26,18,1149528,1899708,2022,10/08/2022 04:45:51 PM,41.880717961,-87.726408427,"(41.880717961, -87.726408427)"
12743254,JF295886,06/27/2022 08:18:00 AM,015XX W 63RD ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,false,false,0713,007,16,67,11,1167307,1862956,2022,10/08/2022 04:45:51 PM,41.779503192,-87.662179772,"(41.779503192, -87.662179772)"
12738298,JF289575,06/22/2022 08:15:00 AM,058XX N CICERO AVE,1120,DECEPTIVE PRACTICE,FORGERY,APARTMENT,false,false,1711,017,39,12,10,1143296,1938701,2022,10/08/2022 04:45:51 PM,41.987837183,-87.748315045,"(41.987837183, -87.748315045)"
12743241,JF295941,06/26/2022 12:01:00 AM,025XX N MONTICELLO AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,OTHER (SPECIFY),false,false,2524,025,31,22,11,1151620,1916634,2022,10/08/2022 04:45:51 PM,41.927123678,-87.71828111,"(41.927123678, -87.71828111)"
12742739,JF295287,06/26/2022 09:50:00 PM,004XX N STATE ST,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLIC WAY,SIDEWALK,true,false,1834,018,42,8,18,1176293,1903408,2022,10/08/2022 04:45:51 PM,41.890309516,-87.628018466,"(41.890309516, -87.628018466)"
12744898,JF297697,04/27/2022 12:05:00 AM,044XX S KEDZIE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,0922,009,14,58,11,1155764,1875120,2022,10/08/2022 04:45:51 PM,41.813122344,-87.704171679,"(41.813122344, -87.704171679)"
12743765,JF295702,06/05/2022 03:00:00 AM,010XX N DEARBORN ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,ALLEY,false,false,1824,018,2,8,11,1175747,1907348,2022,10/08/2022 04:45:51 PM,41.901133376,-87.629904979,"(41.901133376, -87.629904979)"
12741640,JF293221,05/02/2022 12:00:00 AM,036XX N WILTON AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,false,false,1923,019,44,6,11,1169286,1924385,2022,10/08/2022 04:45:51 PM,41.948026692,-87.653140215,"(41.948026692, -87.653140215)"
12733284,JF282881,06/14/2022 04:30:00 PM,018XX S STATE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0131,001,3,33,11,1176618,1891448,2022,10/08/2022 04:45:51 PM,41.857483224,-87.627186277,"(41.857483224, -87.627186277)"
12743871,JF296628,06/27/2022 08:46:00 PM,018XX W 71ST ST,2022,NARCOTICS,POSSESS - COCAINE,STREET,true,false,0735,007,17,67,18,1165134,1857596,2022,10/08/2022 04:45:51 PM,41.764840901,-87.670297755,"(41.764840901, -87.670297755)"
12734292,JF285138,06/18/2022 07:52:00 PM,037XX N BROADWAY,1811,NARCOTICS,POSSESS - CANNABIS 30 GRAMS OR LESS,SIDEWALK,true,false,1925,019,46,6,18,1170520,1924941,2022,10/08/2022 04:45:51 PM,41.949525415,-87.64858801,"(41.949525415, -87.64858801)"
12737255,JF288650,06/21/2022 02:30:00 PM,004XX N RUSH ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,1834,018,42,8,11,1177025,1903424,2022,10/08/2022 04:45:51 PM,41.890336879,-87.625329768,"(41.890336879, -87.625329768)"
12735104,JF286042,06/19/2022 01:00:00 PM,0000X E WASHINGTON ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,false,false,0111,001,42,32,11,1177135,1900833,2022,10/08/2022 04:45:51 PM,41.883224548,-87.625004345,"(41.883224548, -87.625004345)"
12738711,JF290348,06/18/2022 05:00:00 PM,019XX W IRVING PARK RD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,COMMERCIAL / BUSINESS OFFICE,false,false,1912,019,47,5,11,1162601,1926572,2022,10/08/2022 04:45:51 PM,41.954170882,-87.677651219,"(41.954170882, -87.677651219)"
12731457,JF281614,05/31/2022 12:00:00 AM,019XX W POTOMAC AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,1424,014,1,24,11,1163238,1908667,2022,10/08/2022 04:45:51 PM,41.905025074,-87.67581429,"(41.905025074, -87.67581429)"
12735764,JF281858,05/19/2022 11:20:00 AM,032XX W ARMITAGE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1422,014,26,22,11,1153983,1913096,2022,10/08/2022 04:45:51 PM,41.917368273,-87.709692585,"(41.917368273, -87.709692585)"
12743604,JF296445,06/26/2022 07:27:00 AM,092XX S LEAVITT ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,2221,022,19,72,11,1163313,1843445,2022,10/08/2022 04:45:51 PM,41.726046759,-87.677367656,"(41.726046759, -87.677367656)"
12742391,JF294884,06/26/2022 02:00:00 PM,109XX S DOTY AVE E,1170,DECEPTIVE PRACTICE,IMPERSONATION,SMALL RETAIL STORE,false,false,0513,005,10,51,11,1185667,1832643,2022,10/08/2022 04:45:51 PM,41.695908161,-87.595822806,"(41.695908161, -87.595822806)"
12740541,JF292664,06/24/2022 05:27:00 PM,048XX S DREXEL BLVD,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,false,false,0223,002,4,39,11,1183002,1873154,2022,10/08/2022 04:45:51 PM,41.807136814,-87.604323462,"(41.807136814, -87.604323462)"
12739206,JF289707,06/01/2022 12:01:00 AM,067XX N IONIA AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,false,false,1621,016,41,12,10,1138825,1944118,2022,10/08/2022 04:45:51 PM,42.002784465,-87.76462759,"(42.002784465, -87.76462759)"
12736869,JF288163,06/04/2022 11:00:00 AM,071XX S CYRIL AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,0333,003,5,43,11,1190602,1857828,2022,10/08/2022 04:45:51 PM,41.764900898,-87.576943938,"(41.764900898, -87.576943938)"
12733271,JF283839,06/17/2022 07:00:00 PM,009XX W 33RD PL,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,false,false,0913,009,11,60,11,1170578,1882764,2022,10/08/2022 04:45:51 PM,41.833787749,-87.649610211,"(41.833787749, -87.649610211)"
12744256,JF297107,03/31/2022 12:00:00 PM,073XX S HARVARD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0731,007,6,69,11,1175228,1856251,2022,10/08/2022 04:45:51 PM,41.760930594,-87.633340612,"(41.760930594, -87.633340612)"
12740122,JF292050,06/23/2022 08:00:00 AM,017XX N MAJOR AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,false,false,2531,025,29,25,10,1138129,1910814,2022,10/08/2022 04:45:51 PM,41.911407787,-87.767996463,"(41.911407787, -87.767996463)"
12739607,JF291480,06/23/2022 05:45:00 PM,039XX W LEXINGTON ST,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),VACANT LOT / LAND,true,false,1132,011,24,26,18,1150287,1896409,2022,10/08/2022 04:45:51 PM,41.871650373,-87.72370746,"(41.871650373, -87.72370746)"
12735965,JF287173,06/19/2022 11:28:00 AM,015XX S WABASH AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,AUTO / BOAT / RV DEALERSHIP,false,false,0131,001,3,33,11,1177022,1892572,2022,10/08/2022 04:45:51 PM,41.860558427,-87.625669372,"(41.860558427, -87.625669372)"
